layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,30.784775584001274,260.0,1.0032530044409618,ResNet18,U_0.2,Untrained,PyTorch
layer1.1.relu,23.38869781588154,253.0,1.0024156327834364,ResNet18,U_0.2,Untrained,PyTorch
layer2.0.relu,25.08890849193858,291.0,0.9695915335321625,ResNet18,U_0.2,Untrained,PyTorch
layer2.1.relu,26.016965706101082,331.0,0.943641512884485,ResNet18,U_0.2,Untrained,PyTorch
layer3.0.relu,20.614568957539984,332.0,0.9439287984047688,ResNet18,U_0.2,Untrained,PyTorch
layer3.1.relu,17.51622636118979,336.0,0.9440053657433599,ResNet18,U_0.2,Untrained,PyTorch
layer4.0.relu,12.581186467865397,306.0,0.9546460649515025,ResNet18,U_0.2,Untrained,PyTorch
layer4.1.relu,10.041580657599956,291.0,0.9434974944306627,ResNet18,U_0.2,Untrained,PyTorch
layer1.0.relu,27.97468141796458,238.0,1.0193009138376001,ResNet50,U_0.2,Untrained,PyTorch
layer1.1.relu,25.03054659724818,239.0,1.0215438566406263,ResNet50,U_0.2,Untrained,PyTorch
layer1.2.relu,19.056110455836208,193.0,1.0540416381890902,ResNet50,U_0.2,Untrained,PyTorch
layer2.0.relu,14.5500713927657,162.0,1.072962105947118,ResNet50,U_0.2,Untrained,PyTorch
layer2.1.relu,11.929833316818646,136.0,1.0971347866610945,ResNet50,U_0.2,Untrained,PyTorch
layer2.2.relu,10.883784150804553,137.0,1.1060791189077237,ResNet50,U_0.2,Untrained,PyTorch
layer2.3.relu,9.108827509278155,92.0,1.153333315125002,ResNet50,U_0.2,Untrained,PyTorch
layer3.0.relu,8.718071600664821,115.0,1.1265052255904702,ResNet50,U_0.2,Untrained,PyTorch
layer3.1.relu,6.155180009292202,67.0,1.1767968670445392,ResNet50,U_0.2,Untrained,PyTorch
layer3.2.relu,5.8179863171050785,82.0,1.1597173794749902,ResNet50,U_0.2,Untrained,PyTorch
layer3.3.relu,4.57846027722634,47.0,1.1988931758184764,ResNet50,U_0.2,Untrained,PyTorch
layer3.4.relu,4.264312559994693,48.0,1.1945854839559151,ResNet50,U_0.2,Untrained,PyTorch
layer3.5.relu,3.6433506020819157,44.0,1.1798470837227164,ResNet50,U_0.2,Untrained,PyTorch
layer4.0.relu,3.7023782487883117,51.0,1.1760254853524288,ResNet50,U_0.2,Untrained,PyTorch
layer4.1.relu,3.3129642593375115,42.0,1.177413360379092,ResNet50,U_0.2,Untrained,PyTorch
layer4.2.relu,2.8321045005672723,28.0,1.1778908246897886,ResNet50,U_0.2,Untrained,PyTorch
features.1,18.097839840087026,177.0,1.0703150030179611,AlexNet,U_0.2,Untrained,PyTorch
features.4,25.355063792417678,175.0,1.062060005858233,AlexNet,U_0.2,Untrained,PyTorch
features.7,20.814853400352188,102.0,1.1496182179057715,AlexNet,U_0.2,Untrained,PyTorch
features.9,20.159815239256268,119.0,1.134853134700764,AlexNet,U_0.2,Untrained,PyTorch
features.11,19.988912150835493,146.0,1.1142506759140607,AlexNet,U_0.2,Untrained,PyTorch
layers.8.0.layers.5,18.90207374947688,158.0,1.092924241588576,MNASNet13,U_0.2,Untrained,PyTorch
layers.8.1.layers.5,18.6110914305161,188.0,1.0694548036979115,MNASNet13,U_0.2,Untrained,PyTorch
layers.8.2.layers.5,16.831561432121823,160.0,1.0873174752167618,MNASNet13,U_0.2,Untrained,PyTorch
layers.9.0.layers.5,18.67704785203436,151.0,1.1073395677680082,MNASNet13,U_0.2,Untrained,PyTorch
layers.9.1.layers.5,16.44354158849682,138.0,1.1252511080896392,MNASNet13,U_0.2,Untrained,PyTorch
layers.9.2.layers.5,14.444030215571761,101.0,1.161026146892988,MNASNet13,U_0.2,Untrained,PyTorch
layers.10.0.layers.5,11.976593032031357,87.0,1.1792706899671412,MNASNet13,U_0.2,Untrained,PyTorch
layers.10.1.layers.5,8.02676955413065,66.0,1.1932083282155364,MNASNet13,U_0.2,Untrained,PyTorch
layers.10.2.layers.5,11.57042220143294,126.0,1.1480481175845727,MNASNet13,U_0.2,Untrained,PyTorch
layers.11.0.layers.5,8.206397772288174,49.0,1.2271385605104659,MNASNet13,U_0.2,Untrained,PyTorch
layers.11.1.layers.5,9.32105452188073,64.0,1.2101491673536395,MNASNet13,U_0.2,Untrained,PyTorch
layers.12.0.layers.5,7.610760414425993,57.0,1.2188370914158702,MNASNet13,U_0.2,Untrained,PyTorch
layers.12.1.layers.5,5.100134859044543,43.0,1.223124061751425,MNASNet13,U_0.2,Untrained,PyTorch
layers.12.2.layers.5,4.006528002560188,37.0,1.207887958419941,MNASNet13,U_0.2,Untrained,PyTorch
layers.12.3.layers.5,4.097517716586296,54.0,1.1800640161438953,MNASNet13,U_0.2,Untrained,PyTorch
layers.13.0.layers.5,3.9071303118725034,58.0,1.1670128630171221,MNASNet13,U_0.2,Untrained,PyTorch
layers.16,3.410458071243389,50.0,1.1607936088940463,MNASNet13,U_0.2,Untrained,PyTorch
trunk_output.block1.block1-0.activation,14.055608367980396,130.0,1.1152723945947158,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block2.block2-0.activation,16.392649772167815,155.0,1.0944632178376719,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block2.block2-1.activation,17.546524411350365,170.0,1.0801989766976496,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-0.activation,14.633946204124097,137.0,1.1116689620297684,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-1.activation,11.13478929999942,109.0,1.148444684861355,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-2.activation,8.244700945570772,68.0,1.2007501198518606,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-3.activation,7.792147055189212,63.0,1.209385082919929,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-4.activation,8.822769563746432,97.0,1.1725353044424067,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-5.activation,6.694496075829339,55.0,1.2187278565419888,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block3.block3-6.activation,5.664031248616665,33.0,1.2506806087632767,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-0.activation,4.279438416982236,18.0,1.2753778336480832,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-1.activation,3.75902965818527,13.0,1.2835412572381732,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-2.activation,3.418818827874339,10.0,1.2922923661274457,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-3.activation,2.680800469809437,5.0,1.3109578247846538,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-4.activation,2.778892195048813,7.0,1.2751611782745045,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-5.activation,2.228776685302017,4.0,1.2930429918582433,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-6.activation,1.9399046845360373,3.0,1.3018521205836493,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-7.activation,1.7666979485260519,2.0,1.3131300239688115,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-8.activation,1.5198983329152134,1.0,1.3353084806314601,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-9.activation,1.5479248635346208,1.0,1.3371331595140628,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-10.activation,1.4433955361368005,1.0,1.3425674723345484,RegNet_400mf,U_0.2,Untrained,PyTorch
trunk_output.block4.block4-11.activation,1.3765162454833317,1.0,1.343286280821887,RegNet_400mf,U_0.2,Untrained,PyTorch
layer1.0.relu,26.389845128593503,235.0,1.0167592256434066,ResNeXt50,U_0.2,Untrained,PyTorch
layer1.1.relu,25.654809140865982,226.0,1.0266576315414897,ResNeXt50,U_0.2,Untrained,PyTorch
layer1.2.relu,23.856599085985916,216.0,1.0348182940794772,ResNeXt50,U_0.2,Untrained,PyTorch
layer2.0.relu,23.915016545320235,226.0,1.0260968248864253,ResNeXt50,U_0.2,Untrained,PyTorch
layer2.1.relu,16.924260425524654,181.0,1.058562944539013,ResNeXt50,U_0.2,Untrained,PyTorch
layer2.2.relu,9.806394678217401,98.0,1.1427193106876778,ResNeXt50,U_0.2,Untrained,PyTorch
layer2.3.relu,8.47457086580329,57.0,1.2073270098737048,ResNeXt50,U_0.2,Untrained,PyTorch
layer3.0.relu,7.452208810295584,44.0,1.2316430232469495,ResNeXt50,U_0.2,Untrained,PyTorch
layer3.1.relu,5.689338909935569,27.0,1.2753450771984665,ResNeXt50,U_0.2,Untrained,PyTorch
layer3.2.relu,5.810555891774651,25.0,1.2811804867803958,ResNeXt50,U_0.2,Untrained,PyTorch
layer3.3.relu,3.653067650930922,10.0,1.3477751406281941,ResNeXt50,U_0.2,Untrained,PyTorch
layer3.4.relu,3.5250277440271303,8.0,1.3487431619953623,ResNeXt50,U_0.2,Untrained,PyTorch
layer3.5.relu,3.0922618443986956,6.0,1.3606193006987384,ResNeXt50,U_0.2,Untrained,PyTorch
layer4.0.relu,3.0960656281081698,6.0,1.3489865858634125,ResNeXt50,U_0.2,Untrained,PyTorch
layer4.1.relu,2.603433833963,4.0,1.365252687301778,ResNeXt50,U_0.2,Untrained,PyTorch
layer4.2.relu,2.5350903225177754,4.0,1.3449651093459227,ResNeXt50,U_0.2,Untrained,PyTorch
