layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,3.0092453376228523,5.0,1.4512588205794292,ResNet18,U_0.05,Untrained,PyTorch
layer1.1.relu,2.9360450149850617,5.0,1.4375348222415674,ResNet18,U_0.05,Untrained,PyTorch
layer2.0.relu,3.2991831099295608,15.0,1.3163679929024923,ResNet18,U_0.05,Untrained,PyTorch
layer2.1.relu,3.0777997421381813,13.0,1.2993549773691113,ResNet18,U_0.05,Untrained,PyTorch
layer3.0.relu,3.3805584355222913,32.0,1.2787656855411886,ResNet18,U_0.05,Untrained,PyTorch
layer3.1.relu,3.0317755043991954,24.0,1.2310626524385218,ResNet18,U_0.05,Untrained,PyTorch
layer4.0.relu,3.2472204295050964,76.0,1.206247353040458,ResNet18,U_0.05,Untrained,PyTorch
layer4.1.relu,2.6137871836315743,47.0,1.125427293761167,ResNet18,U_0.05,Untrained,PyTorch
layer1.0.relu,2.876065316715098,8.0,1.4282863763331777,ResNet50,U_0.05,Untrained,PyTorch
layer1.1.relu,2.8769803519568002,8.0,1.4398465884214187,ResNet50,U_0.05,Untrained,PyTorch
layer1.2.relu,2.8757794786291018,8.0,1.4428415079324464,ResNet50,U_0.05,Untrained,PyTorch
layer2.0.relu,3.1601643472595042,13.0,1.4899614261327452,ResNet50,U_0.05,Untrained,PyTorch
layer2.1.relu,3.14204785530719,13.0,1.3614114054588284,ResNet50,U_0.05,Untrained,PyTorch
layer2.2.relu,3.109198384260987,13.0,1.352894027670685,ResNet50,U_0.05,Untrained,PyTorch
layer2.3.relu,3.094061821670407,13.0,1.354603760238073,ResNet50,U_0.05,Untrained,PyTorch
layer3.0.relu,3.9028873358923803,35.0,1.7763818802890528,ResNet50,U_0.05,Untrained,PyTorch
layer3.1.relu,3.75313015027734,34.0,1.3963652941208418,ResNet50,U_0.05,Untrained,PyTorch
layer3.2.relu,3.6654537855248157,35.0,1.257669372172953,ResNet50,U_0.05,Untrained,PyTorch
layer3.3.relu,3.576468896409797,35.0,1.313863789552948,ResNet50,U_0.05,Untrained,PyTorch
layer3.4.relu,3.532951615574411,36.0,1.3415673071097642,ResNet50,U_0.05,Untrained,PyTorch
