layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,12.85790044290416,108.0,1.1384370979405285,ResNet18,N_0.1,Untrained,PyTorch
layer1.1.relu,18.253859099641517,123.0,1.1268632645723853,ResNet18,N_0.1,Untrained,PyTorch
layer2.0.relu,21.71665388175772,165.0,1.0870785762196635,ResNet18,N_0.1,Untrained,PyTorch
layer2.1.relu,21.140654431064963,194.0,1.0650413938311476,ResNet18,N_0.1,Untrained,PyTorch
layer3.0.relu,21.703285072211493,237.0,1.038928873700588,ResNet18,N_0.1,Untrained,PyTorch
layer3.1.relu,16.348452617665366,227.0,1.0561726547850696,ResNet18,N_0.1,Untrained,PyTorch
layer4.0.relu,11.558700774694922,213.0,1.0576911711851045,ResNet18,N_0.1,Untrained,PyTorch
layer4.1.relu,9.965151066053556,214.0,1.0495527335791919,ResNet18,N_0.1,Untrained,PyTorch
layer1.0.relu,24.024475236106525,185.0,1.0635386390684989,ResNet50,N_0.1,Untrained,PyTorch
layer1.1.relu,19.364199089598625,158.0,1.0844018263000916,ResNet50,N_0.1,Untrained,PyTorch
layer1.2.relu,14.18388257646042,117.0,1.1240512015773938,ResNet50,N_0.1,Untrained,PyTorch
layer2.0.relu,11.075057378117815,72.0,1.1966600037716897,ResNet50,N_0.1,Untrained,PyTorch
layer2.1.relu,8.894730063851375,48.0,1.2396926965384334,ResNet50,N_0.1,Untrained,PyTorch
layer2.2.relu,7.2931473394171125,35.0,1.274009172719909,ResNet50,N_0.1,Untrained,PyTorch
layer2.3.relu,6.127745435197788,21.0,1.3412644665706082,ResNet50,N_0.1,Untrained,PyTorch
layer3.0.relu,5.719655134678104,20.0,1.3406192962329104,ResNet50,N_0.1,Untrained,PyTorch
layer3.1.relu,6.449500081156287,24.0,1.3062676450759336,ResNet50,N_0.1,Untrained,PyTorch
layer3.2.relu,5.190010395952468,16.0,1.339941440425607,ResNet50,N_0.1,Untrained,PyTorch
layer3.3.relu,4.288031828459018,10.0,1.363495686238678,ResNet50,N_0.1,Untrained,PyTorch
layer3.4.relu,4.61988511502101,16.0,1.304385869828916,ResNet50,N_0.1,Untrained,PyTorch
layer3.5.relu,3.9305986262166424,13.0,1.2986333157528296,ResNet50,N_0.1,Untrained,PyTorch
layer4.0.relu,3.3881811036081344,8.0,1.328707329062626,ResNet50,N_0.1,Untrained,PyTorch
layer4.1.relu,3.1660601125929464,7.0,1.325642319524104,ResNet50,N_0.1,Untrained,PyTorch
layer4.2.relu,3.028375126591555,7.0,1.31027293263354,ResNet50,N_0.1,Untrained,PyTorch
features.1,17.700277796014976,160.0,1.0843298919751423,AlexNet,N_0.1,Untrained,PyTorch
features.4,26.660984801763636,184.0,1.0572298552551034,AlexNet,N_0.1,Untrained,PyTorch
features.7,24.298174244964745,120.0,1.128378858415316,AlexNet,N_0.1,Untrained,PyTorch
features.9,24.350336817581237,141.0,1.1102104572197249,AlexNet,N_0.1,Untrained,PyTorch
features.11,17.976451870015165,136.0,1.1209965914156617,AlexNet,N_0.1,Untrained,PyTorch
layers.8.0.layers.5,14.392280780058137,115.0,1.133329598046113,MNASNet13,N_0.1,Untrained,PyTorch
layers.8.1.layers.5,16.247013408895633,156.0,1.0886586642843474,MNASNet13,N_0.1,Untrained,PyTorch
layers.8.2.layers.5,13.477499812163813,104.0,1.1453871967881781,MNASNet13,N_0.1,Untrained,PyTorch
layers.9.0.layers.5,13.189596158651902,97.0,1.1576637805754886,MNASNet13,N_0.1,Untrained,PyTorch
layers.9.1.layers.5,17.710113543778053,144.0,1.0948212656092076,MNASNet13,N_0.1,Untrained,PyTorch
layers.9.2.layers.5,14.396741949360253,147.0,1.0962611775802862,MNASNet13,N_0.1,Untrained,PyTorch
layers.10.0.layers.5,22.02171223632685,188.0,1.0707707970023543,MNASNet13,N_0.1,Untrained,PyTorch
layers.10.1.layers.5,24.596786801216297,251.0,1.0258969750486235,MNASNet13,N_0.1,Untrained,PyTorch
layers.10.2.layers.5,24.45133536659659,238.0,1.0339420177615055,MNASNet13,N_0.1,Untrained,PyTorch
layers.11.0.layers.5,17.54040304602361,205.0,1.0698847174643993,MNASNet13,N_0.1,Untrained,PyTorch
layers.11.1.layers.5,14.925909012812669,194.0,1.0850904645591963,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.0.layers.5,13.928957309594445,205.0,1.0748141934691964,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.1.layers.5,11.299904449131711,204.0,1.0768247351418254,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.2.layers.5,9.160786922958199,206.0,1.0637737866423893,MNASNet13,N_0.1,Untrained,PyTorch
layers.12.3.layers.5,8.58311729629351,207.0,1.056263844111228,MNASNet13,N_0.1,Untrained,PyTorch
layers.13.0.layers.5,6.982366551387793,185.0,1.0672040767493378,MNASNet13,N_0.1,Untrained,PyTorch
layers.16,6.559887331187407,188.0,1.0568037643977664,MNASNet13,N_0.1,Untrained,PyTorch
trunk_output.block1.block1-0.activation,17.288450888398234,168.0,1.0778044966089546,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block2.block2-0.activation,21.216803690564237,166.0,1.0890774515320678,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block2.block2-1.activation,20.107002980068398,152.0,1.1007483414188048,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-0.activation,18.26957522183195,127.0,1.1270696075910727,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-1.activation,16.40992566705042,120.0,1.130544791469795,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-2.activation,12.62295750540748,101.0,1.1528087788202372,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-3.activation,11.857321594799979,99.0,1.155295441891307,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-4.activation,8.255994406878164,63.0,1.2104391332659832,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-5.activation,7.286979168964843,55.0,1.2174601711969448,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block3.block3-6.activation,6.105365055034608,38.0,1.245823575273973,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-0.activation,5.130038233040214,28.0,1.2695758318781796,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-1.activation,4.491142505934756,22.0,1.2834589862953822,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-2.activation,3.4724420638239777,11.0,1.3188194009956637,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-3.activation,2.6585678172078295,6.0,1.3336549787316376,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-4.activation,2.89438836170464,10.0,1.2944550064909495,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-5.activation,2.4751879425793084,7.0,1.2956405709259171,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-6.activation,2.1823117802033916,5.0,1.2978017882905075,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-7.activation,2.04196284807238,4.0,1.2976250584068258,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-8.activation,2.038370485773242,4.0,1.2930241735927517,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-9.activation,1.8402968275911136,3.0,1.2919212707183645,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-10.activation,1.661549210863129,2.0,1.2984754859344627,RegNet_400mf,N_0.1,Untrained,PyTorch
trunk_output.block4.block4-11.activation,1.4173808581721008,1.0,1.3336159222555488,RegNet_400mf,N_0.1,Untrained,PyTorch
layer1.0.relu,20.708223089919283,165.0,1.0792522003824059,ResNeXt50,N_0.1,Untrained,PyTorch
layer1.1.relu,21.702296624271852,172.0,1.0754830643368087,ResNeXt50,N_0.1,Untrained,PyTorch
layer1.2.relu,21.855049922038294,175.0,1.0744410183835407,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.0.relu,23.152695563864615,179.0,1.0676745227909692,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.1.relu,18.260077396224577,169.0,1.0772824621692307,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.2.relu,13.537414208339092,125.0,1.1181612805367462,ResNeXt50,N_0.1,Untrained,PyTorch
layer2.3.relu,10.48704425983499,83.0,1.1662875460163031,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.0.relu,9.375543943052307,79.0,1.1676989953258121,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.1.relu,7.7243106383222715,68.0,1.1834796238729524,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.2.relu,7.551068203580202,78.0,1.1743143074197744,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.3.relu,5.669105794713342,56.0,1.1933251967450536,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.4.relu,5.682636250447602,61.0,1.190443166712238,ResNeXt50,N_0.1,Untrained,PyTorch
layer3.5.relu,4.870528886937923,48.0,1.1987463794524462,ResNeXt50,N_0.1,Untrained,PyTorch
layer4.0.relu,4.3874889774944705,36.0,1.2108093602321985,ResNeXt50,N_0.1,Untrained,PyTorch
