layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,3.077799223404353,5.0,1.4667345130686311,ResNet18,U_0.0333,Untrained,PyTorch
layer1.1.relu,3.047135464154287,5.0,1.4653912731608765,ResNet18,U_0.0333,Untrained,PyTorch
layer2.0.relu,3.3751041543367752,14.0,1.3406818288640896,ResNet18,U_0.0333,Untrained,PyTorch
layer2.1.relu,3.2775654699733883,13.0,1.3274924524708775,ResNet18,U_0.0333,Untrained,PyTorch
layer3.0.relu,3.5212039605297765,33.0,1.249510280676424,ResNet18,U_0.0333,Untrained,PyTorch
layer3.1.relu,3.4155763358385607,30.0,1.1943039151878085,ResNet18,U_0.0333,Untrained,PyTorch
layer4.0.relu,3.8842595632938437,90.0,1.2451243062376889,ResNet18,U_0.0333,Untrained,PyTorch
layer4.1.relu,3.1377254313418863,65.0,1.1187504967131587,ResNet18,U_0.0333,Untrained,PyTorch
layer1.0.relu,2.872848525110317,8.0,1.4192452597767857,ResNet50,U_0.0333,Untrained,PyTorch
layer1.1.relu,2.8732382641865697,8.0,1.4239199713398691,ResNet50,U_0.0333,Untrained,PyTorch
layer1.2.relu,2.8729285492570016,8.0,1.4274070075011267,ResNet50,U_0.0333,Untrained,PyTorch
layer2.0.relu,3.1686793719647635,13.0,1.4765843091743227,ResNet50,U_0.0333,Untrained,PyTorch
layer2.1.relu,3.1628049791411486,13.0,1.4022356807463112,ResNet50,U_0.0333,Untrained,PyTorch
layer2.2.relu,3.1539776645686084,13.0,1.386622333126664,ResNet50,U_0.0333,Untrained,PyTorch
layer2.3.relu,3.1488455333052783,13.0,1.3855624270977063,ResNet50,U_0.0333,Untrained,PyTorch
layer3.0.relu,3.861363115039975,27.0,1.759527910181856,ResNet50,U_0.0333,Untrained,PyTorch
layer3.1.relu,3.8168000227926027,27.0,1.348319978780175,ResNet50,U_0.0333,Untrained,PyTorch
layer3.2.relu,3.7913841325875777,27.0,1.3196488125148855,ResNet50,U_0.0333,Untrained,PyTorch
layer3.3.relu,3.768699943104921,27.0,1.3546559059260526,ResNet50,U_0.0333,Untrained,PyTorch
layer3.4.relu,3.7599413248395774,27.0,1.3652999450559906,ResNet50,U_0.0333,Untrained,PyTorch
layer3.5.relu,3.7549221237304438,27.0,1.3127113016010339,ResNet50,U_0.0333,Untrained,PyTorch
layer4.0.relu,4.637113650906333,49.0,1.644410984810596,ResNet50,U_0.0333,Untrained,PyTorch
layer4.1.relu,4.484082580773442,48.0,1.3156738133199297,ResNet50,U_0.0333,Untrained,PyTorch
layer4.2.relu,4.401507589206045,49.0,1.298343084471982,ResNet50,U_0.0333,Untrained,PyTorch
features.1,3.406512944215245,7.0,1.4189977751124427,AlexNet,U_0.0333,Untrained,PyTorch
features.4,3.4815580035815,15.0,1.2620942301147746,AlexNet,U_0.0333,Untrained,PyTorch
features.7,3.742149559773341,21.0,1.3077487320099621,AlexNet,U_0.0333,Untrained,PyTorch
features.9,3.620860051596844,20.0,1.3030340371485436,AlexNet,U_0.0333,Untrained,PyTorch
features.11,3.5523151208643835,21.0,1.4053380800808029,AlexNet,U_0.0333,Untrained,PyTorch
trunk_output.block1.block1-0.activation,4.294531562228111,5.0,1.6090688975979703,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block2.block2-0.activation,3.9534716324845887,5.0,1.6265517002624545,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block2.block2-1.activation,3.9532847127128807,5.0,1.6278481453624323,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-0.activation,3.2353408350261823,6.0,1.658209696857,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-1.activation,3.2332349206539788,6.0,1.6560706947777006,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-2.activation,3.232778652789096,6.0,1.656356684699059,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-3.activation,3.2317608407724623,6.0,1.6569698264716404,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-4.activation,3.230354778981396,6.0,1.6583725564279228,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-5.activation,3.2306876789711123,6.0,1.6557461932233526,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block3.block3-6.activation,3.2297565157313706,6.0,1.6528684919222794,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-0.activation,2.6081152450624363,5.0,1.802479655151921,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-1.activation,2.6031298382795147,5.0,1.6768406735720407,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-2.activation,2.599374018241739,5.0,1.6450843715486938,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-3.activation,2.597352009054556,5.0,1.6371543256707235,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-4.activation,2.596000978765417,5.0,1.640735440675287,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-5.activation,2.594806379186166,5.0,1.636294472010908,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-6.activation,2.5957878549341764,5.0,1.6370705462117965,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-7.activation,2.5924540030102285,5.0,1.6399653179917275,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-8.activation,2.5920394392225043,5.0,1.6397795496136103,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-9.activation,2.5901695958015836,5.0,1.642979900537249,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-10.activation,2.5899297061260365,5.0,1.6406178851600726,RegNet_400mf,U_0.0333,Untrained,PyTorch
trunk_output.block4.block4-11.activation,2.5907696196938135,5.0,1.6324242651829068,RegNet_400mf,U_0.0333,Untrained,PyTorch
layer1.0.relu,2.839284956714551,8.0,2.085196394550859,ResNeXt50,U_0.0333,Untrained,PyTorch
layer1.1.relu,2.8386876424348157,8.0,1.5415219228223744,ResNeXt50,U_0.0333,Untrained,PyTorch
layer1.2.relu,2.8382171390882416,8.0,1.533696431620708,ResNeXt50,U_0.0333,Untrained,PyTorch
layer2.0.relu,3.252945452828336,16.0,1.7867474044969627,ResNeXt50,U_0.0333,Untrained,PyTorch
layer2.1.relu,3.248279733155377,16.0,1.4269907379886968,ResNeXt50,U_0.0333,Untrained,PyTorch
layer2.2.relu,3.2452126902797374,16.0,1.4166252024518462,ResNeXt50,U_0.0333,Untrained,PyTorch
layer2.3.relu,3.244366646352669,16.0,1.4136865709188822,ResNeXt50,U_0.0333,Untrained,PyTorch
layer3.0.relu,3.704468878266802,31.0,1.7721667090269726,ResNeXt50,U_0.0333,Untrained,PyTorch
layer3.1.relu,3.694048611862474,30.0,1.3263616465129866,ResNeXt50,U_0.0333,Untrained,PyTorch
layer3.2.relu,3.6834923399920587,30.0,1.3165661337401813,ResNeXt50,U_0.0333,Untrained,PyTorch
layer3.3.relu,3.6792245726089314,30.0,1.3174245798700916,ResNeXt50,U_0.0333,Untrained,PyTorch
layer3.4.relu,3.675502579862463,30.0,1.312281949385883,ResNeXt50,U_0.0333,Untrained,PyTorch
layer3.5.relu,3.6651285100503626,30.0,1.3081475052177802,ResNeXt50,U_0.0333,Untrained,PyTorch
layer4.0.relu,4.348045378210784,39.0,1.6425332363605392,ResNeXt50,U_0.0333,Untrained,PyTorch
layer4.1.relu,4.289401896907918,38.0,1.4293658178894577,ResNeXt50,U_0.0333,Untrained,PyTorch
layer4.2.relu,4.259271089352278,37.0,1.392512663630625,ResNeXt50,U_0.0333,Untrained,PyTorch
