layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,18.671797380368435,149.0,1.094356851414051,ResNet18,U_0.025,Untrained,PyTorch
layer1.1.relu,18.891203945496773,150.0,1.0932020675972074,ResNet18,U_0.025,Untrained,PyTorch
layer2.0.relu,21.15761853724873,182.0,1.0634553020874498,ResNet18,U_0.025,Untrained,PyTorch
layer2.1.relu,21.31642813783742,181.0,1.065243540980835,ResNet18,U_0.025,Untrained,PyTorch
layer3.0.relu,25.577650968403166,217.0,1.041783698839071,ResNet18,U_0.025,Untrained,PyTorch
layer3.1.relu,25.526603067027427,221.0,1.0391537687875383,ResNet18,U_0.025,Untrained,PyTorch
layer4.0.relu,24.53902148089879,261.0,1.0141307051822508,ResNet18,U_0.025,Untrained,PyTorch
layer4.1.relu,21.42021582538984,258.0,1.0188023802720998,ResNet18,U_0.025,Untrained,PyTorch
layer1.0.relu,25.528187499036004,215.0,1.032445165673795,ResNet50,U_0.025,Untrained,PyTorch
layer1.1.relu,25.547321566030632,215.0,1.0324129164464126,ResNet50,U_0.025,Untrained,PyTorch
layer1.2.relu,25.56830948505355,215.0,1.0323076039676236,ResNet50,U_0.025,Untrained,PyTorch
layer2.0.relu,26.686603277850224,221.0,1.0340260152105498,ResNet50,U_0.025,Untrained,PyTorch
layer2.1.relu,26.700766077962143,221.0,1.0340781709346256,ResNet50,U_0.025,Untrained,PyTorch
layer2.2.relu,26.7087666683314,221.0,1.0342850483101818,ResNet50,U_0.025,Untrained,PyTorch
layer2.3.relu,26.70727893203196,221.0,1.0343998967010024,ResNet50,U_0.025,Untrained,PyTorch
layer3.0.relu,25.262304221023893,182.0,1.0623561259940544,ResNet50,U_0.025,Untrained,PyTorch
layer3.1.relu,25.148740864525994,181.0,1.0630146210714695,ResNet50,U_0.025,Untrained,PyTorch
layer3.2.relu,25.080654542984504,181.0,1.0635422113462498,ResNet50,U_0.025,Untrained,PyTorch
layer3.3.relu,24.99872278512328,180.0,1.0641776373262033,ResNet50,U_0.025,Untrained,PyTorch
layer3.4.relu,24.90673974243752,180.0,1.064650440981969,ResNet50,U_0.025,Untrained,PyTorch
layer3.5.relu,24.883452969902326,180.0,1.0648143435240132,ResNet50,U_0.025,Untrained,PyTorch
layer4.0.relu,23.133235313085322,91.0,1.1547450430466313,ResNet50,U_0.025,Untrained,PyTorch
layer4.1.relu,22.782536224988604,91.0,1.1568219544688219,ResNet50,U_0.025,Untrained,PyTorch
layer4.2.relu,22.50319022809148,90.0,1.1581696248699558,ResNet50,U_0.025,Untrained,PyTorch
features.1,18.097839840087026,177.0,1.0703150030179607,AlexNet,U_0.025,Untrained,PyTorch
features.4,25.260696496413203,175.0,1.0621890546689143,AlexNet,U_0.025,Untrained,PyTorch
features.7,21.0624691511605,105.0,1.1451831464852025,AlexNet,U_0.025,Untrained,PyTorch
features.9,20.77669669100819,129.0,1.1226749373888958,AlexNet,U_0.025,Untrained,PyTorch
features.11,23.05240707635878,169.0,1.0899002584669386,AlexNet,U_0.025,Untrained,PyTorch
trunk_output.block1.block1-0.activation,21.026567641281456,193.0,1.053939553785572,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block2.block2-0.activation,18.769290189643634,164.0,1.0849493690203662,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block2.block2-1.activation,18.76861675344537,164.0,1.0850057272374294,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-0.activation,19.929451806479122,122.0,1.1437974036029712,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-1.activation,19.934656176044957,122.0,1.14384744210006,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-2.activation,19.942249765762384,122.0,1.1438191008513665,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-3.activation,19.946773321479117,122.0,1.14376449180856,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-4.activation,19.94550824839294,122.0,1.1438304089741005,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-5.activation,19.94562283577044,122.0,1.1438020141617835,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block3.block3-6.activation,19.94958119298445,122.0,1.1438247436473852,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-0.activation,16.81631672349925,51.0,1.3509258264481576,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-1.activation,16.82196850908239,51.0,1.3511337381707171,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-2.activation,16.818335994849168,51.0,1.3512856268741602,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-3.activation,16.818685473277178,51.0,1.3513644963549936,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-4.activation,16.828109680066824,51.0,1.3512794134598134,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-5.activation,16.82131287334583,51.0,1.3513271919674814,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-6.activation,16.828282262556865,51.0,1.351388039964078,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-7.activation,16.815577662490416,51.0,1.3515483699381878,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-8.activation,16.806091266036272,51.0,1.351712403072522,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-9.activation,16.7981871868264,51.0,1.351793146963361,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-10.activation,16.800194254884758,51.0,1.3518199543013367,RegNet_400mf,U_0.025,Untrained,PyTorch
trunk_output.block4.block4-11.activation,16.810585574351027,51.0,1.3518501203721562,RegNet_400mf,U_0.025,Untrained,PyTorch
layer1.0.relu,22.57701513277931,205.0,1.0404912121352738,ResNeXt50,U_0.025,Untrained,PyTorch
layer1.1.relu,22.581761273804407,205.0,1.0404711900290418,ResNeXt50,U_0.025,Untrained,PyTorch
layer1.2.relu,22.575159275626888,205.0,1.0405195081681136,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.0.relu,30.223020298321938,251.0,1.0018014079695627,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.1.relu,30.21865315268519,251.0,1.0018589795397275,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.2.relu,30.220009963207833,251.0,1.0019124422918333,ResNeXt50,U_0.025,Untrained,PyTorch
layer2.3.relu,30.234114662153228,251.0,1.0018951913483067,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.0.relu,28.984581170905546,209.0,1.0279372772705595,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.1.relu,28.982468886191846,209.0,1.0280544863994858,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.2.relu,28.96588569813263,208.0,1.0283278445507265,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.3.relu,28.96128366339906,208.0,1.0283965918117282,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.4.relu,28.936779052197814,208.0,1.0284916260175427,ResNeXt50,U_0.025,Untrained,PyTorch
layer3.5.relu,28.906356184529535,208.0,1.0287294814450465,ResNeXt50,U_0.025,Untrained,PyTorch
layer4.0.relu,24.58875721698206,101.0,1.1316286957249677,ResNeXt50,U_0.025,Untrained,PyTorch
layer4.1.relu,24.513389178465452,100.0,1.132677503865632,ResNeXt50,U_0.025,Untrained,PyTorch
layer4.2.relu,24.419256323996386,100.0,1.1332559655153684,ResNeXt50,U_0.025,Untrained,PyTorch
