layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,12.785056208080384,108.0,1.13934867590123,ResNet18,N_0.15,Untrained,PyTorch
layer1.1.relu,19.20130225288271,136.0,1.113311734849568,ResNet18,N_0.15,Untrained,PyTorch
layer2.0.relu,23.152192799932518,185.0,1.0688507202572313,ResNet18,N_0.15,Untrained,PyTorch
layer2.1.relu,21.968005894879877,226.0,1.0395480134613049,ResNet18,N_0.15,Untrained,PyTorch
layer3.0.relu,21.59164768602003,264.0,1.018702128490203,ResNet18,N_0.15,Untrained,PyTorch
layer3.1.relu,16.493150394435094,254.0,1.0362653662239372,ResNet18,N_0.15,Untrained,PyTorch
layer4.0.relu,11.66129193250861,237.0,1.0365057081671911,ResNet18,N_0.15,Untrained,PyTorch
layer4.1.relu,10.215987955836772,234.0,1.0326188930482434,ResNet18,N_0.15,Untrained,PyTorch
layer1.0.relu,25.32224430725379,200.0,1.0532156867035443,ResNet50,N_0.15,Untrained,PyTorch
layer1.1.relu,15.750159824777493,164.0,1.070230732923762,ResNet50,N_0.15,Untrained,PyTorch
layer1.2.relu,12.011551475994176,116.0,1.1194391666223438,ResNet50,N_0.15,Untrained,PyTorch
layer2.0.relu,9.744766736359463,60.0,1.2141259367432204,ResNet50,N_0.15,Untrained,PyTorch
layer2.1.relu,7.4681161224964745,36.0,1.2753266770805263,ResNet50,N_0.15,Untrained,PyTorch
layer2.2.relu,6.753839806611718,28.0,1.297402822777285,ResNet50,N_0.15,Untrained,PyTorch
layer2.3.relu,5.342020847830405,16.0,1.3699165561823412,ResNet50,N_0.15,Untrained,PyTorch
layer3.0.relu,5.110963826956264,16.0,1.3632611723253767,ResNet50,N_0.15,Untrained,PyTorch
layer3.1.relu,5.932418382107606,24.0,1.2975130332413487,ResNet50,N_0.15,Untrained,PyTorch
layer3.2.relu,5.130493570626443,18.0,1.3139425647274847,ResNet50,N_0.15,Untrained,PyTorch
layer3.3.relu,4.167126328226268,12.0,1.3282114335086308,ResNet50,N_0.15,Untrained,PyTorch
layer3.4.relu,4.623483859219455,24.0,1.2610726215756334,ResNet50,N_0.15,Untrained,PyTorch
layer3.5.relu,3.9411009868839244,21.0,1.2504187069882777,ResNet50,N_0.15,Untrained,PyTorch
