layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer1.0.relu,12.739588937735032,107.0,1.1401189081617429,ResNet18,N_0.25,Untrained,PyTorch
layer1.1.relu,19.473437641888232,142.0,1.1066832386457561,ResNet18,N_0.25,Untrained,PyTorch
layer2.0.relu,23.710090926268677,193.0,1.0623567176095188,ResNet18,N_0.25,Untrained,PyTorch
layer2.1.relu,22.28819695594494,244.0,1.0253223886634413,ResNet18,N_0.25,Untrained,PyTorch
layer3.0.relu,21.890298118274973,280.0,1.006458887313544,ResNet18,N_0.25,Untrained,PyTorch
layer3.1.relu,17.060966746266224,271.0,1.023207858277833,ResNet18,N_0.25,Untrained,PyTorch
layer4.0.relu,12.050664786422182,252.0,1.0233150907229456,ResNet18,N_0.25,Untrained,PyTorch
layer4.1.relu,10.694155020141846,250.0,1.0175049505908615,ResNet18,N_0.25,Untrained,PyTorch
layer1.0.relu,25.564001093410344,210.0,1.0448292143954732,ResNet50,N_0.25,Untrained,PyTorch
layer1.1.relu,15.486512719732078,180.0,1.05586305180032,ResNet50,N_0.25,Untrained,PyTorch
layer1.2.relu,12.163665038155164,150.0,1.0827024890604053,ResNet50,N_0.25,Untrained,PyTorch
layer2.0.relu,9.4742009956581,80.0,1.166202416666164,ResNet50,N_0.25,Untrained,PyTorch
layer2.1.relu,7.769058120119457,60.0,1.1949134741493608,ResNet50,N_0.25,Untrained,PyTorch
layer2.2.relu,7.416363453673001,56.0,1.2072870720096898,ResNet50,N_0.25,Untrained,PyTorch
layer2.3.relu,5.874220376080111,30.0,1.2636951518451391,ResNet50,N_0.25,Untrained,PyTorch
layer3.0.relu,5.450484341369959,27.0,1.269623338467134,ResNet50,N_0.25,Untrained,PyTorch
layer3.1.relu,6.475764080697528,58.0,1.1959182408580105,ResNet50,N_0.25,Untrained,PyTorch
layer3.2.relu,5.599367502697154,50.0,1.2068341162374912,ResNet50,N_0.25,Untrained,PyTorch
layer3.3.relu,4.325103987204202,32.0,1.2227697464885694,ResNet50,N_0.25,Untrained,PyTorch
layer3.4.relu,4.904235836909162,77.0,1.1664133562168748,ResNet50,N_0.25,Untrained,PyTorch
layer3.5.relu,4.20315397466451,67.0,1.1661533585266926,ResNet50,N_0.25,Untrained,PyTorch
layer4.0.relu,3.6437992626501736,44.0,1.1859750090786678,ResNet50,N_0.25,Untrained,PyTorch
layer4.1.relu,3.3457851185581426,35.0,1.19185207410427,ResNet50,N_0.25,Untrained,PyTorch
layer4.2.relu,3.1916810264519526,39.0,1.180633192234419,ResNet50,N_0.25,Untrained,PyTorch
features.1,17.700277620963366,160.0,1.0843298912533843,AlexNet,N_0.25,Untrained,PyTorch
features.4,26.67387778605287,184.0,1.057160212505534,AlexNet,N_0.25,Untrained,PyTorch
features.7,24.325594197389318,120.0,1.1282227165706935,AlexNet,N_0.25,Untrained,PyTorch
features.9,24.391257475357683,142.0,1.109850361380208,AlexNet,N_0.25,Untrained,PyTorch
features.11,17.99860534301888,136.0,1.120658074108829,AlexNet,N_0.25,Untrained,PyTorch
layers.8.0.layers.5,14.392281167194666,115.0,1.1333295929129452,MNASNet13,N_0.25,Untrained,PyTorch
layers.8.1.layers.5,16.24701242381724,156.0,1.0886586738460595,MNASNet13,N_0.25,Untrained,PyTorch
layers.8.2.layers.5,21.924853033140447,228.0,1.0356190486781223,MNASNet13,N_0.25,Untrained,PyTorch
layers.9.0.layers.5,12.929269826874533,140.0,1.1094959514534357,MNASNet13,N_0.25,Untrained,PyTorch
layers.9.1.layers.5,10.282490185557027,85.0,1.1643293202695655,MNASNet13,N_0.25,Untrained,PyTorch
layers.9.2.layers.5,7.7628320317846535,61.0,1.2031993069568332,MNASNet13,N_0.25,Untrained,PyTorch
layers.10.0.layers.5,5.876967582896633,21.0,1.310401922106548,MNASNet13,N_0.25,Untrained,PyTorch
layers.10.1.layers.5,5.435352169120147,25.0,1.2732613419034544,MNASNet13,N_0.25,Untrained,PyTorch
layers.10.2.layers.5,4.45130386909441,17.0,1.2908738986683692,MNASNet13,N_0.25,Untrained,PyTorch
layers.11.0.layers.5,3.3585685816714257,8.0,1.3352035973363865,MNASNet13,N_0.25,Untrained,PyTorch
layers.11.1.layers.5,3.7573889987306153,12.0,1.3071318426802232,MNASNet13,N_0.25,Untrained,PyTorch
layers.12.0.layers.5,3.8024276104456516,14.0,1.2860927888816993,MNASNet13,N_0.25,Untrained,PyTorch
layers.12.1.layers.5,3.6514523107855994,16.0,1.2673536892645139,MNASNet13,N_0.25,Untrained,PyTorch
layers.12.2.layers.5,3.0036925775006633,12.0,1.2558128542432359,MNASNet13,N_0.25,Untrained,PyTorch
layers.12.3.layers.5,2.260429139558266,5.0,1.2664466798710374,MNASNet13,N_0.25,Untrained,PyTorch
layers.13.0.layers.5,1.8887391327221044,3.0,1.2702349883706008,MNASNet13,N_0.25,Untrained,PyTorch
layers.16,1.8139127824502361,3.0,1.2653161083003694,MNASNet13,N_0.25,Untrained,PyTorch
trunk_output.block1.block1-0.activation,22.696501518803952,179.0,1.07486362616781,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block2.block2-0.activation,15.690784614588368,117.0,1.1257656160094918,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block2.block2-1.activation,14.771999710814994,168.0,1.0721286348819954,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-0.activation,10.352052704990232,111.0,1.1333813156979091,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-1.activation,7.977801191706791,77.0,1.1844339726344717,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-2.activation,6.025149703418576,53.0,1.2153569143580165,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-3.activation,5.028483302072756,49.0,1.2158423506991816,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-4.activation,4.3678924436422655,33.0,1.2408071296512901,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-5.activation,4.012073300122702,32.0,1.231597882502455,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block3.block3-6.activation,4.155417072435878,59.0,1.1826783689609828,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-0.activation,3.4892286985444967,36.0,1.2092053967044079,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-1.activation,3.278299690086907,35.0,1.2058434663788091,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-2.activation,2.664638897631898,12.0,1.237860835477344,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-3.activation,2.28257357097828,6.0,1.247772082358026,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-4.activation,2.4304897455971863,13.0,1.2186850500091206,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-5.activation,2.3340111458300137,16.0,1.197136286435189,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-6.activation,2.2993667539268743,20.0,1.1777119452222327,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-7.activation,2.2642217099158035,21.0,1.1683590422585484,RegNet_400mf,N_0.25,Untrained,PyTorch
trunk_output.block4.block4-8.activation,2.449038327548804,38.0,1.134180087593158,RegNet_400mf,N_0.25,Untrained,PyTorch
