layer,score,score_error,architecture,task,kind,source
c2,0.19537143773363227,0.004824927496777282,AtlasNet_0,SVD,wtA_-0.2,adjA_-0.2
c2,0.1944887225975073,0.004789715426836396,AtlasNet_0,SVD,wtA_-0.2,adjA_-0.6
c2,0.18867528391990615,0.004486605648087694,AtlasNet_0,SVD,wtA_-0.2,adjA_-1.0
c2,0.1649919643133879,0.00507822031582085,AtlasNet_0,SVD,wtA_-0.2,adjA_-1.4
c2,0.12195425680782868,0.006012155412010143,AtlasNet_0,SVD,wtA_-0.2,adjA_-2
c2,0.06995578187739719,0.0050485209321369465,AtlasNet_0,SVD,wtA_-0.2,adjA_-3
c2,0.18177630804564193,0.005519500281290755,AtlasNet_0,SVD,wtA_-1.0,adjA_-0.2
c2,0.18269961074547483,0.0054821833681030375,AtlasNet_0,SVD,wtA_-1.0,adjA_-0.6
c2,0.1830028644651985,0.004529275087233634,AtlasNet_0,SVD,wtA_-1.0,adjA_-1.0
c2,0.1617884633370116,0.004125864453411923,AtlasNet_0,SVD,wtA_-1.0,adjA_-1.4
c2,0.13995540666756237,0.004090363823722732,AtlasNet_0,SVD,wtA_-1.0,adjA_-2
c2,0.12461784019992725,0.005401531885708909,AtlasNet_0,SVD,wtA_-1.0,adjA_-3
c2,0.13170154400287687,0.0035079459446228324,AtlasNet_0,SVD,wtA_-3,adjA_-0.2
c2,0.13499120970131187,0.0037387867520950508,AtlasNet_0,SVD,wtA_-3,adjA_-0.6
c2,0.12619815765954442,0.004144507036288144,AtlasNet_0,SVD,wtA_-3,adjA_-1.0
c2,0.10862671872207721,0.004427421390000053,AtlasNet_0,SVD,wtA_-3,adjA_-1.4
c2,0.07147088842944108,0.004579416857151661,AtlasNet_0,SVD,wtA_-3,adjA_-2
c2,0.029344701765497246,0.004661592881883868,AtlasNet_0,SVD,wtA_-3,adjA_-3
